module_id,step,step_option,step_option_component,sub_step,sub_step_option,sub_step_option_component,sub_sub_step,sub_sub_step_option,sub_sub_step_option_component,essential,identifier
M00055,13,1,1,,,,,,,1,K03850
M00056,1,1,1,,,,,,,1,K00710
M00056,2,1,1,,,,,,,1,K00731
M00056,2,2,1,,,,,,,1,K09653
M00056,3,1,1,,,,,,,1,K00727
M00056,3,2,1,,,,,,,1,K09662
M00056,3,3,1,,,,,,,1,K09663
M00056,4,1,1,,,,,,,1,K00739
M00057,1,1,1,,,,,,,1,K00771
M00057,2,1,1,,,,,,,1,K00733
M00057,3,1,1,,,,,,,1,K00734
M00057,4,1,1,,,,,,,1,K10158
M00058,1,1,1,,,,,,,1,K00746
M00058,2,1,1,,,,,,,1,K13499
M00058,2,2,1,,,,,,,1,K00747
M00058,2,3,1,,,,,,,1,K03419
M00059,1,1,1,,,,,,,1,K02369
M00059,1,2,1,,,,,,,1,K02370
M00059,2,1,1,,,,,,,1,K02366
M00059,2,2,1,,,,,,,1,K02367
M00059,3,1,1,,,,,,,1,K02368
M00059,3,2,1,,,,,,,1,K02370
M00059,4,1,1,,,,,,,1,K02576
M00059,4,2,1,,,,,,,1,K02577
M00059,4,3,1,,,,,,,1,K02578
M00059,4,4,1,,,,,,,1,K02579
M00059,5,1,1,,,,,,,1,K01793
M00060,1,1,1,,,,,,,1,K00677
M00060,2,1,1,,,,,,,1,K02535
M00060,3,1,1,,,,,,,1,K02536
M00060,4,1,1,,,,,,,1,K03269
M00060,4,2,1,,,,,,,1,K09949
M00060,5,1,1,,,,,,,1,K00748
M00060,6,1,1,,,,,,,1,K00912
M00060,7,1,1,,,,,,,1,K02527
M00060,8,1,1,,,,,,,1,K02517
M00060,9,1,1,,,,,,,1,K02560
M00061,1,1,1,,,,,,,1,K01812
M00061,2,1,1,,,,,,,1,K00040
M00061,3,1,1,,,,,,,1,K01686
M00061,3,2,1,,,,,,,1,K08323
M00061,4,1,1,,,,,,,1,K00874
M00061,5,1,1,,,,,,,1,K01625
M00061,5,2,1,,,,,,,1,K17463
M00063,1,1,1,,,,,,,1,K06041
M00063,2,1,1,,,,,,,1,K01627
M00063,3,1,1,,,,,,,1,K03270
M00063,4,1,1,,,,,,,1,K00979
M00064,1,1,1,,,,,,,1,K03271
M00064,2,1,1,,,,,,,1,K03272
M00064,2,2,1,,,,,,,1,K21344
M00064,3,1,1,,,,,,,1,K03273
M00064,4,1,1,,,,,,,1,K03272
M00064,4,2,1,,,,,,,1,K21345
M00064,5,1,1,,,,,,,1,K03274
M00065,1,1,1,,,,,,,1,K03857
M00065,1,1,2,,,,,,,1,K03859
M00065,1,1,3,,,,,,,1,K03858
M00065,1,1,4,,,,,,,1,K03861
M00065,1,1,5,,,,,,,1,K03860
M00065,1,1,6,1,1,1,,,,1,K11001
M00065,1,1,6,1,2,1,,,,1,K11002
M00065,1,1,7,,,,,,,0,K09658
M00065,2,1,1,,,,,,,1,K03434
M00065,3,1,1,,,,,,,1,K05283
M00065,4,1,1,,,,,,,1,K05284
M00065,4,1,2,,,,,,,1,K07541
M00065,5,1,1,,,,,,,1,K07542
M00065,6,1,1,,,,,,,1,K05285
M00065,7,1,1,,,,,,,1,K05286
M00065,8,1,1,,,,,,,1,K05288
M00065,8,1,2,,,,,,,1,K05287
M00065,9,1,1,,,,,,,1,K05310
M00065,9,1,2,,,,,,,1,K05287
M00066,1,1,1,,,,,,,1,K00720
M00066,2,1,1,,,,,,,1,K07553
M00066,2,2,1,,,,,,,1,K09905
M00067,1,1,1,,,,,,,1,K04628
M00067,2,1,1,,,,,,,1,K01019
M00068,1,1,1,,,,,,,1,K01988
M00068,2,1,1,,,,,,,1,K00719
M00069,1,1,1,,,,,,,1,K03370
M00069,2,1,1,,,,,,,1,K03371
M00069,2,2,1,,,,,,,1,K03369
M00070,1,1,1,,,,,,,1,K03766
M00070,2,1,1,,,,,,,1,K07819
M00070,2,2,1,,,,,,,1,K07820
M00070,2,3,1,,,,,,,1,K03877
M00071,1,1,1,,,,,,,1,K03766
M00071,2,1,1,,,,,,,1,K07966
M00071,2,2,1,,,,,,,1,K07967
M00071,2,3,1,,,,,,,1,K07968
M00071,2,4,1,,,,,,,1,K07969
M00072,1,1,1,,,,,,,1,K07151
M00072,1,1,2,,,,,,,1,K12666
M00072,1,1,3,,,,,,,1,K12667
M00072,1,1,4,,,,,,,1,K12668
M00072,1,1,5,,,,,,,1,K12670
M00072,1,1,6,,,,,,,0,K12669
M00072,1,1,7,,,,,,,0,K00730
M00072,1,1,8,,,,,,,0,K12691
M00072,1,1,9,,,,,,,0,K26502
M00072,1,1,10,,,,,,,0,K28202
M00073,1,1,1,,,,,,,1,K01228
M00073,2,1,1,,,,,,,1,K05546
M00073,3,1,1,,,,,,,1,K23741
M00073,4,1,1,,,,,,,1,K01230
M00074,1,1,1,,,,,,,1,K05546
M00074,2,1,1,,,,,,,1,K23741
M00074,3,1,1,,,,,,,1,K01230
M00074,4,1,1,,,,,,,1,K05528
M00074,5,1,1,,,,,,,1,K05529
M00074,5,1,2,,,,,,,1,K05530
M00074,6,1,1,,,,,,,1,K05529
M00074,6,1,2,,,,,,,1,K05531
M00074,6,1,3,,,,,,,1,K05532
M00074,6,1,4,,,,,,,1,K05533
M00074,6,1,5,,,,,,,1,K05534
M00074,7,1,1,,,,,,,1,K05535
M00075,1,1,1,,,,,,,1,K01231
M00075,2,1,1,,,,,,,1,K00736
M00076,1,1,1,,,,,,,1,K01136
M00076,2,1,1,,,,,,,1,K01217
M00076,3,1,1,,,,,,,1,K01135
M00076,4,1,1,,,,,,,1,K01197
M00076,5,1,1,,,,,,,1,K01195
M00077,1,1,1,,,,,,,1,K01135
M00077,2,1,1,,,,,,,1,K01197
M00077,3,1,1,,,,,,,1,K01195
M00077,4,1,1,,,,,,,1,K01132
M00078,1,1,1,,,,,,,1,K07964
M00078,1,2,1,,,,,,,1,K07965
M00078,2,1,1,,,,,,,1,K01136
M00078,3,1,1,,,,,,,1,K01217
M00078,4,1,1,,,,,,,1,K01565
M00078,5,1,1,,,,,,,1,K10532
M00078,6,1,1,,,,,,,1,K01205
M00078,7,1,1,,,,,,,1,K01195
M00078,8,1,1,,,,,,,1,K01137
M00079,1,1,1,,,,,,,1,K01132
M00079,2,1,1,,,,,,,1,K12309
M00079,3,1,1,,,,,,,1,K01137
M00079,4,1,1,,,,,,,1,K12373
M00081,1,1,1,,,,,,,1,K01051
M00081,2,1,1,,,,,,,1,K01184
M00081,3,1,1,,,,,,,1,K01213
M00082,1,1,1,,,,,,,1,K11262
M00082,1,2,1,1,1,1,,,,1,K02160
M00082,1,2,1,1,1,2,,,,1,K01961
M00082,1,2,1,1,2,1,,,,1,K11263
M00082,1,2,2,1,1,1,,,,1,K01962
M00082,1,2,2,1,1,2,,,,1,K01963
M00082,1,2,2,1,2,1,,,,1,K18472
M00082,2,1,1,,,,,,,1,K00665
M00082,2,2,1,,,,,,,1,K00667
M00082,2,2,2,,,,,,,1,K00668
M00082,2,3,1,,,,,,,1,K11533
M00082,2,4,1,1,1,1,,,,1,K00645
M00082,2,4,1,2,1,1,,,,1,K00648
M00082,2,4,1,2,2,1,,,,1,K18473
M00083,1,1,1,,,,,,,1,K00665
M00083,1,2,1,1,1,1,,,,1,K00667
M00083,1,2,1,2,1,1,,,,1,K00668
M00083,1,3,1,,,,,,,1,K11533
M00083,1,4,1,1,1,1,,,,1,K00647
M00083,1,4,1,1,2,1,,,,1,K09458
M00083,1,4,1,2,1,1,,,,1,K00059
M00083,1,4,1,3,1,1,,,,1,K02372
M00083,1,4,1,3,2,1,,,,1,K01716
M00083,1,4,1,3,3,1,,,,1,K16363
M00083,1,4,1,4,1,1,,,,1,K00208
M00083,1,4,1,4,2,1,,,,1,K02371
M00083,1,4,1,4,3,1,,,,1,K10780
M00083,1,4,1,4,4,1,,,,1,K00209
M00085,1,1,1,,,,,,,1,K07508
M00085,1,2,1,,,,,,,1,K07509
M00085,2,1,1,1,1,1,,,,1,K00022
M00085,2,1,1,2,1,1,,,,1,K07511
M00085,2,1,1,2,2,1,,,,1,K07515
M00085,3,1,1,,,,,,,1,K07512
M00086,1,1,1,,,,,,,1,K01897
M00086,1,2,1,,,,,,,1,K15013
M00086,1,3,1,,,,,,,1,K28161
M00087,1,1,1,,,,,,,1,K00232
M00087,1,2,1,,,,,,,1,K00249
M00087,1,3,1,,,,,,,1,K00255
M00087,1,4,1,,,,,,,1,K06445
M00087,1,5,1,,,,,,,1,K09479
M00087,2,1,1,1,1,1,,,,1,K01692
M00087,2,1,1,1,2,1,,,,1,K07511
M00087,2,1,1,1,3,1,,,,1,K13767
M00087,2,1,1,2,1,1,,,,1,K00022
M00087,2,1,1,2,2,1,,,,1,K07516
M00087,2,2,1,,,,,,,1,K01825
M00087,2,3,1,,,,,,,1,K01782
M00087,2,4,1,,,,,,,1,K07514
M00087,2,5,1,,,,,,,1,K07515
M00087,2,6,1,,,,,,,1,K10527
M00087,3,1,1,,,,,,,1,K00632
M00087,3,2,1,,,,,,,1,K07508
M00087,3,3,1,,,,,,,1,K07509
M00087,3,4,1,,,,,,,1,K07513
M00088,1,1,1,,,,,,,1,K00626
M00088,2,1,1,,,,,,,1,K01641
M00088,3,1,1,,,,,,,1,K01640
M00089,1,1,1,,,,,,,1,K00629
M00089,1,2,1,,,,,,,1,K13506
M00089,1,3,1,,,,,,,1,K13507
M00089,1,4,1,,,,,,,1,K00630
M00089,1,5,1,,,,,,,1,K13508
M00089,2,1,1,,,,,,,1,K00655
M00089,2,2,1,,,,,,,1,K13509
M00089,2,3,1,,,,,,,1,K13523
M00089,2,4,1,,,,,,,1,K19007
M00089,2,5,1,,,,,,,1,K13513
M00089,2,6,1,,,,,,,1,K13517
M00089,2,7,1,,,,,,,1,K13519
M00089,2,8,1,,,,,,,1,K14674
M00089,2,9,1,,,,,,,1,K22831
M00089,3,1,1,,,,,,,1,K01080
M00089,3,2,1,,,,,,,1,K15728
M00089,3,3,1,,,,,,,1,K18693
M00089,4,1,1,,,,,,,1,K11155
M00089,4,2,1,,,,,,,1,K11160
M00089,4,3,1,,,,,,,1,K14456
M00089,4,4,1,,,,,,,1,K22848
M00089,4,5,1,,,,,,,1,K22849
M00089,4,6,1,,,,,,,1,K27538
M00089,4,7,1,,,,,,,1,K27539
M00090,1,1,1,,,,,,,1,K00866
M00090,1,2,1,,,,,,,1,K14156
M00090,2,1,1,,,,,,,1,K00968
M00090,3,1,1,,,,,,,1,K00994
M00090,3,2,1,,,,,,,1,K13644
M00091,1,1,1,,,,,,,1,K00551
M00091,1,2,1,1,1,1,,,,1,K16369
M00091,1,2,1,2,1,1,,,,1,K00550
M00091,1,3,1,,,,,,,1,K00570
M00092,1,1,1,,,,,,,1,K00894
M00092,1,2,1,,,,,,,1,K14156
M00092,2,1,1,,,,,,,1,K00967
M00092,3,1,1,,,,,,,1,K00993
M00092,3,2,1,,,,,,,1,K13644
M00093,1,1,1,,,,,,,1,K00981
M00093,2,1,1,,,,,,,1,K00998
M00093,2,2,1,,,,,,,1,K17103
M00093,3,1,1,,,,,,,1,K01613
M00094,1,1,1,,,,,,,1,K00654
M00094,2,1,1,,,,,,,1,K04708
M00094,3,1,1,,,,,,,1,K04709
M00094,3,2,1,,,,,,,1,K04710
M00094,3,3,1,,,,,,,1,K24621
M00094,3,4,1,,,,,,,1,K24622
M00094,3,5,1,,,,,,,1,K23727
M00094,3,6,1,,,,,,,1,K28195
M00094,3,7,1,,,,,,,1,K28194
M00094,4,1,1,,,,,,,1,K04712
M00095,1,1,1,,,,,,,1,K00626
M00095,2,1,1,,,,,,,1,K01641
M00095,3,1,1,,,,,,,1,K00021
M00095,4,1,1,,,,,,,1,K00869
M00095,5,1,1,,,,,,,1,K00938
M00095,5,2,1,,,,,,,1,K13273
M00095,6,1,1,,,,,,,1,K01597
M00095,7,1,1,,,,,,,1,K01823
M00096,1,1,1,,,,,,,1,K01662
M00096,2,1,1,,,,,,,1,K00099
M00096,3,1,1,,,,,,,1,K00991
M00096,3,2,1,,,,,,,1,K12506
M00096,4,1,1,,,,,,,1,K00919
M00096,5,1,1,,,,,,,1,K01770
M00096,5,2,1,,,,,,,1,K12506
M00096,6,1,1,,,,,,,1,K03526
M00096,7,1,1,,,,,,,1,K03527
M00096,8,1,1,,,,,,,1,K01823
M00097,1,1,1,,,,,,,1,K02291
M00097,1,2,1,,,,,,,1,K17841
M00097,2,1,1,1,1,1,,,,1,K02293
M00097,2,1,1,2,1,1,,,,1,K15744
M00097,2,1,1,3,1,1,,,,1,K00514
M00097,2,1,1,4,1,1,,,,1,K09835
M00097,2,2,1,,,,,,,1,K10027
M00097,2,3,1,,,,,,,1,K15745
M00098,1,1,1,,,,,,,1,K01046
M00098,1,2,1,,,,,,,1,K12298
M00098,1,3,1,,,,,,,1,K16816
M00098,1,4,1,,,,,,,1,K13534
M00098,1,5,1,,,,,,,1,K14073
M00098,1,6,1,,,,,,,1,K14074
M00098,1,7,1,,,,,,,1,K14075
M00098,1,8,1,,,,,,,1,K14076
M00098,1,9,1,,,,,,,1,K22283
M00098,1,10,1,,,,,,,1,K14452
M00098,1,11,1,,,,,,,1,K22284
M00098,1,12,1,,,,,,,1,K14674
M00098,1,13,1,,,,,,,1,K14675
M00098,1,14,1,,,,,,,1,K17900
M00098,2,1,1,,,,,,,1,K01054
M00098,2,2,1,,,,,,,1,K25824
M00099,1,1,1,,,,,,,1,K00654
M00099,2,1,1,,,,,,,1,K04708
M00099,3,1,1,,,,,,,1,K04709
M00099,3,2,1,,,,,,,1,K04710
M00099,3,3,1,,,,,,,1,K24621
M00099,3,4,1,,,,,,,1,K24622
M00099,3,5,1,,,,,,,1,K23727
M00099,3,6,1,,,,,,,1,K28195
M00099,3,7,1,,,,,,,1,K28194
M00099,4,1,1,,,,,,,1,K04712
M00099,5,1,1,,,,,,,1,K01441
M00099,5,2,1,,,,,,,1,K12348
M00099,5,3,1,,,,,,,1,K12349
M00100,1,1,1,,,,,,,1,K04718
M00100,2,1,1,,,,,,,1,K01634
M00101,1,1,1,,,,,,,1,K00801
M00101,2,1,1,,,,,,,1,K00511
M00101,3,1,1,,,,,,,1,K01852
M00101,4,1,1,,,,,,,1,K05917
M00101,5,1,1,,,,,,,1,K00222
M00101,5,2,1,,,,,,,1,K19532
M00101,6,1,1,,,,,,,1,K07750
M00101,7,1,1,,,,,,,1,K07748
M00101,8,1,1,,,,,,,1,K13373
M00101,9,1,1,,,,,,,1,K09828
M00101,10,1,1,,,,,,,1,K01824
M00101,11,1,1,,,,,,,1,K00227
M00101,12,1,1,,,,,,,1,K00213
M00102,1,1,1,,,,,,,1,K00801
M00102,2,1,1,,,,,,,1,K00511
M00102,3,1,1,,,,,,,1,K01852
M00102,4,1,1,,,,,,,1,K05917
M00102,5,1,1,,,,,,,1,K00222
M00102,6,1,1,,,,,,,1,K07750
M00102,7,1,1,,,,,,,1,K07748
M00102,8,1,1,,,,,,,1,K09827
M00102,9,1,1,,,,,,,1,K00559
M00102,10,1,1,,,,,,,1,K09829
M00102,11,1,1,,,,,,,1,K00227
M00102,12,1,1,,,,,,,1,K09831
M00102,13,1,1,,,,,,,1,K00223
M00103,1,1,1,,,,,,,1,K07419
M00103,2,1,1,,,,,,,1,K07438
M00104,1,1,1,,,,,,,1,K00489
M00104,2,1,1,,,,,,,1,K12408
M00104,3,1,1,,,,,,,1,K07431
M00104,4,1,1,,,,,,,1,K00251
M00104,5,1,1,,,,,,,1,K00037
M00104,6,1,1,,,,,,,1,K00488
M00104,7,1,1,,,,,,,1,K08748
M00104,8,1,1,,,,,,,1,K01796
M00104,9,1,1,,,,,,,1,K10214
M00104,10,1,1,,,,,,,1,K12405
M00104,11,1,1,,,,,,,1,K08764
M00104,12,1,1,,,,,,,1,K11992
M00104,12,2,1,,,,,,,1,K00659
M00106,1,1,1,,,,,,,1,K08748
M00106,2,1,1,,,,,,,1,K00659
M00107,1,1,1,,,,,,,1,K00498
M00107,2,1,1,,,,,,,1,K00070
M00108,1,1,1,,,,,,,1,K00513
M00108,2,1,1,,,,,,,1,K00497
M00108,2,2,1,,,,,,,1,K07433
M00108,3,1,1,,,,,,,1,K07433
M00109,1,1,1,,,,,,,1,K00512
M00109,2,1,1,,,,,,,1,K00513
M00109,3,1,1,,,,,,,1,K00497
M00109,4,1,1,,,,,,,1,K15680
M00109,4,2,1,,,,,,,1,K00071
M00110,1,1,1,,,,,,,1,K00512
M00110,2,1,1,,,,,,,1,K00070
M00110,3,1,1,,,,,,,1,K07434
M00112,1,1,1,,,,,,,1,K09833
M00112,2,1,1,,,,,,,1,K12502
M00112,2,2,1,,,,,,,1,K18534
M00112,3,1,1,,,,,,,1,K09834
M00112,4,1,1,,,,,,,1,K05928
M00113,1,1,1,,,,,,,1,K00454
M00113,2,1,1,,,,,,,1,K01723
M00113,3,1,1,,,,,,,1,K10525
M00113,4,1,1,,,,,,,1,K05894
M00113,5,1,1,,,,,,,1,K10526
M00113,6,1,1,,,,,,,1,K00232
M00113,7,1,1,,,,,,,1,K10527
M00113,8,1,1,,,,,,,1,K07513
M00114,1,1,1,,,,,,,1,K01809
M00114,2,1,1,,,,,,,1,K17497
M00114,3,1,1,,,,,,,1,K00966
M00114,4,1,1,,,,,,,1,K10046
M00114,5,1,1,,,,,,,1,K14190
M00114,6,1,1,,,,,,,1,K10047
M00114,7,1,1,,,,,,,1,K17744
M00114,8,1,1,,,,,,,1,K00225
M00115,1,1,1,,,,,,,1,K00278
M00115,1,2,1,,,,,,,1,K06989
M00115,2,1,1,,,,,,,1,K03517
M00115,3,1,1,,,,,,,1,K00767
M00115,4,1,1,,,,,,,1,K00969
M00115,4,2,1,,,,,,,1,K06210
M00115,5,1,1,,,,,,,1,K01916
M00115,5,2,1,,,,,,,1,K01950
M00116,1,1,1,,,,,,,1,K02552
M00116,2,1,1,,,,,,,1,K02551
M00116,3,1,1,,,,,,,1,K08680
M00116,4,1,1,,,,,,,1,K02549
M00116,5,1,1,,,,,,,1,K01911
M00116,6,1,1,,,,,,,1,K01661
M00116,7,1,1,,,,,,,1,K19222
M00116,8,1,1,,,,,,,1,K02548
M00116,9,1,1,,,,,,,1,K03183
M00117,1,1,1,,,,,,,1,K03181
M00117,1,2,1,,,,,,,1,K18240
M00117,2,1,1,,,,,,,1,K03179
M00117,3,1,1,,,,,,,1,K03182
M00117,3,1,2,,,,,,,1,K03186
M00117,4,1,1,,,,,,,1,K18800
M00117,5,1,1,,,,,,,1,K00568
M00117,6,1,1,,,,,,,1,K03185
M00117,7,1,1,,,,,,,1,K03183
M00117,8,1,1,,,,,,,1,K03184
M00117,8,2,1,,,,,,,1,K06134
M00118,1,1,1,,,,,,,1,K11204
M00118,1,1,2,,,,,,,1,K11205
M00118,1,2,1,,,,,,,1,K01919
M00118,2,1,1,,,,,,,1,K21456
M00118,2,2,1,,,,,,,1,K01920
M00119,1,1,1,,,,,,,1,K00826
M00119,2,1,1,,,,,,,1,K00606
M00119,3,1,1,,,,,,,1,K00077
M00120,1,1,1,,,,,,,1,K00867
M00120,1,2,1,,,,,,,1,K03525
M00120,1,3,1,,,,,,,1,K01947
M00120,1,4,1,,,,,,,1,K09680
M00120,2,1,1,1,1,1,,,,1,K01922
M00120,2,1,1,1,2,1,,,,1,K21977
M00120,2,1,1,2,1,1,,,,1,K01598
M00120,2,1,1,2,2,1,,,,1,K13038
M00120,3,1,1,1,1,1,,,,1,K02318
M00120,3,1,1,1,2,1,1,1,1,1,K00954
M00120,3,1,1,1,2,1,1,2,1,1,K02201
M00120,3,1,1,2,1,1,,,,1,K00859
M00121,1,1,1,,,,,,,1,K01885
M00121,2,1,1,,,,,,,1,K02492
M00121,3,1,1,,,,,,,1,K01845
M00121,4,1,1,,,,,,,1,K01698
M00121,5,1,1,,,,,,,1,K01749
M00121,6,1,1,,,,,,,1,K01719
M00121,6,2,1,,,,,,,1,K13542
M00121,6,3,1,,,,,,,1,K13543
M00121,7,1,1,,,,,,,1,K01599
M00121,8,1,1,,,,,,,1,K00228
M00121,8,2,1,,,,,,,1,K02495
M00121,9,1,1,,,,,,,1,K00230
M00121,9,2,1,,,,,,,1,K00231
M00121,9,3,1,,,,,,,1,K08973
M00121,10,1,1,,,,,,,1,K01772
M00122,1,1,1,,,,,,,1,K00798
M00122,1,2,1,,,,,,,1,K19221
M00122,2,1,1,,,,,,,1,K02232
M00122,3,1,1,,,,,,,1,K02225
M00122,3,2,1,,,,,,,1,K02227
M00122,4,1,1,,,,,,,1,K02231
M00123,1,1,1,,,,,,,1,K00652
M00123,2,1,1,1,1,1,,,,1,K00833
M00123,2,1,1,1,2,1,,,,1,K19563
M00123,2,1,1,2,1,1,,,,1,K01935
M00123,2,1,1,2,2,1,,,,1,K19562
M00123,3,1,1,,,,,,,1,K01012
M00124,1,1,1,,,,,,,1,K03472
M00124,2,1,1,,,,,,,1,K03473
M00124,3,1,1,,,,,,,1,K00831
M00124,4,1,1,,,,,,,1,K00097
M00124,5,1,1,,,,,,,1,K03474
M00124,6,1,1,,,,,,,1,K00275
M00125,1,1,1,,,,,,,1,K01497
M00125,1,2,1,,,,,,,1,K14652
M00125,2,1,1,1,1,1,,,,1,K01498
M00125,2,1,1,2,1,1,,,,1,K00082
M00125,2,1,1,2,2,1,,,,1,K11752
M00125,3,1,1,,,,,,,1,K22912
M00125,3,2,1,,,,,,,1,K20860
M00125,3,3,1,,,,,,,1,K20861
M00125,3,4,1,,,,,,,1,K20862
M00125,3,5,1,,,,,,,1,K21063
M00125,3,6,1,,,,,,,1,K21064
M00126,1,1,1,,,,,,,1,K01495
M00126,1,2,1,,,,,,,1,K09007
M00126,1,3,1,,,,,,,1,K22391
M00126,2,1,1,,,,,,,1,K01077
M00126,2,2,1,,,,,,,1,K01113
M00126,2,3,1,1,1,1,,,,1,K08310
M00126,2,3,1,1,2,1,,,,1,K19965
M00126,3,1,1,1,1,1,,,,1,K13939
M00126,3,1,1,1,2,1,1,1,1,1,K13940
M00126,3,1,1,1,2,1,1,2,1,1,K01633
M00126,3,1,1,1,2,1,2,1,1,1,K00950
M00126,3,1,1,2,1,1,,,,1,K00796
M00126,3,2,1,1,1,1,,,,1,K01633
M00126,3,2,1,2,1,1,,,,1,K13941
M00126,4,1,1,,,,,,,1,K11754
M00126,4,2,1,,,,,,,1,K20457
M00126,5,1,1,,,,,,,1,K00287
M00126,5,2,1,,,,,,,1,K13998
M00127,1,1,1,,,,,,,1,K03148
M00127,1,1,2,,,,,,,1,K03154
M00127,2,1,1,,,,,,,1,K03151
M00128,1,1,1,,,,,,,1,K06125
M00128,2,1,1,,,,,,,1,K06126
M00128,3,1,1,,,,,,,1,K00591
M00128,4,1,1,,,,,,,1,K18586
M00128,5,1,1,,,,,,,1,K06126
M00128,6,1,1,,,,,,,1,K06127
M00128,7,1,1,,,,,,,1,K28034
M00128,8,1,1,,,,,,,1,K00591
M00129,1,1,1,,,,,,,1,K00963
M00129,2,1,1,,,,,,,1,K00012
M00129,3,1,1,,,,,,,1,K00699
M00129,4,1,1,,,,,,,1,K01195
M00129,5,1,1,,,,,,,1,K00002
M00129,6,1,1,,,,,,,1,K01053
M00129,7,1,1,,,,,,,1,K00103
M00130,1,1,1,,,,,,,1,K00888
M00130,1,2,1,,,,,,,1,K19801
M00130,1,3,1,,,,,,,1,K13711
M00130,2,1,1,,,,,,,1,K00889
M00130,2,2,1,,,,,,,1,K13712
M00130,3,1,1,,,,,,,1,K01116
M00130,3,2,1,,,,,,,1,K05857
M00130,3,3,1,,,,,,,1,K05858
M00130,3,4,1,,,,,,,1,K05859
M00130,3,5,1,,,,,,,1,K05860
M00130,3,6,1,,,,,,,1,K05861
M00130,4,1,1,,,,,,,1,K00911
M00131,1,1,1,,,,,,,1,K01106
M00131,2,1,1,,,,,,,1,K01107
M00131,3,1,1,,,,,,,1,K01109
M00131,4,1,1,,,,,,,1,K01092
M00132,1,1,1,,,,,,,1,K00913
M00132,1,2,1,,,,,,,1,K01765
M00132,2,1,1,,,,,,,1,K00915
M00132,3,1,1,,,,,,,1,K10572
M00133,1,1,1,,,,,,,1,K01584
M00133,1,2,1,,,,,,,1,K01585
M00133,1,3,1,,,,,,,1,K02626
M00133,2,1,1,,,,,,,1,K01480
M00134,1,1,1,,,,,,,1,K01476
M00134,1,2,1,,,,,,,1,K27545
M00134,2,1,1,,,,,,,1,K01581
M00135,1,1,1,,,,,,,1,K00657
M00135,2,1,1,,,,,,,1,K00274
M00135,3,1,1,,,,,,,1,K00128
M00135,3,2,1,,,,,,,1,K14085
M00135,3,3,1,,,,,,,1,K00149
M00136,1,1,1,,,,,,,1,K09470
M00136,2,1,1,,,,,,,1,K09471
M00136,3,1,1,,,,,,,1,K09472
M00136,4,1,1,,,,,,,1,K09473
M00137,1,1,1,,,,,,,1,K10775
M00137,2,1,1,,,,,,,1,K00487
M00137,3,1,1,,,,,,,1,K01904
M00137,4,1,1,,,,,,,1,K00660
M00137,5,1,1,,,,,,,1,K01859
M00138,1,1,1,,,,,,,1,K00475
M00138,2,1,1,,,,,,,1,K13082
M00138,3,1,1,,,,,,,1,K05277
M00140,1,1,1,,,,,,,1,K00600
M00140,2,1,1,,,,,,,1,K01491
M00140,2,2,1,1,1,1,,,,1,K00300
M00140,2,2,1,2,1,1,,,,1,K01500
M00140,3,1,1,,,,,,,1,K01938
M00141,1,1,1,,,,,,,1,K00600
M00141,2,1,1,,,,,,,1,K00288
M00141,2,2,1,1,1,1,,,,1,K13403
M00141,2,2,1,2,1,1,,,,1,K13402
M00142,1,1,1,,,,,,,1,K03878
M00142,1,1,2,,,,,,,1,K03879
M00142,1,1,3,,,,,,,1,K03880
M00142,1,1,4,,,,,,,1,K03881
M00142,1,1,5,,,,,,,1,K03882
M00142,1,1,6,,,,,,,1,K03883
M00142,1,1,7,,,,,,,1,K03884
M00143,1,1,1,,,,,,,1,K03934
M00143,1,1,2,,,,,,,1,K03935
M00143,1,1,3,,,,,,,1,K03936
M00143,1,1,4,,,,,,,1,K03937
M00143,1,1,5,,,,,,,1,K03938
M00143,1,1,6,,,,,,,1,K03939
M00143,1,1,7,,,,,,,1,K03940
M00143,1,1,8,,,,,,,1,K03941
M00143,1,1,9,,,,,,,1,K03942
M00143,1,1,10,,,,,,,1,K03943
M00143,1,1,11,,,,,,,0,K03944
M00144,1,1,1,,,,,,,1,K00330
M00144,1,1,2,1,1,1,,,,1,K00331
M00144,1,1,2,1,1,2,,,,1,K00332
M00144,1,1,2,1,1,3,,,,1,K00333
M00144,1,1,2,1,2,1,,,,1,K00331
M00144,1,1,2,1,2,2,,,,1,K13378
M00144,1,1,2,1,3,1,,,,1,K13380
M00144,1,1,3,,,,,,,1,K00334
M00144,1,1,4,,,,,,,1,K00335
M00144,1,1,5,,,,,,,1,K00336
M00144,1,1,6,,,,,,,1,K00337
M00144,1,1,7,,,,,,,1,K00338
M00144,1,1,8,,,,,,,1,K00339
M00144,1,1,9,,,,,,,1,K00340
M00144,1,1,10,1,1,1,,,,1,K00341
M00144,1,1,10,1,1,2,,,,1,K00342
M00144,1,1,11,,,,,,,1,K00343
M00145,1,1,1,,,,,,,1,K05574
M00145,1,1,2,,,,,,,1,K05582
M00145,1,1,3,,,,,,,1,K05581
M00145,1,1,4,,,,,,,1,K05579
M00145,1,1,5,,,,,,,1,K05572
M00145,1,1,6,,,,,,,1,K05580
M00145,1,1,7,,,,,,,1,K05578
M00145,1,1,8,,,,,,,1,K05576
M00145,1,1,9,,,,,,,1,K05577
M00145,1,1,10,,,,,,,1,K05575
M00145,1,1,11,,,,,,,1,K05573
M00145,1,1,12,,,,,,,0,K05583
M00145,1,1,13,,,,,,,0,K05584
M00145,1,1,14,,,,,,,0,K05585
